fpl_code,fbref_code,fotmob_id,fanteam_id,ref_name,fotmob_name,current_team,current_team_id,parent_team,parent_team_id,height_cm,preferred_foot,age,country,market_value_€m,primary_position,listed_positions,is_injured,expected_return,sample_mins,fin_skill,npxg,sot,xa,bcc,tack_w,tack_att,acc_pass,yc,s_rc,og,s_dribb,s_cross,offside,int,block,recov,clear,goal_oa,foul_w,foul_l,eltg,p60_gstart,p90_gstart,on_pens,g,sv_p_xgot,europe_mins_ratio,fac_mins_ratio,lc_mins_ratio
589507,a2852b4f,1396741,,Leon Chiwome,Leon Chiwome,Wolverhampton Wanderers U21,773683,Wolverhampton Wanderers,8602,186.0,right,19,England,1.338,,ST,True,,205.0,0.99819,0.04941,0.27758,0.05602,0.16461,1.32993,2.34056,37.08911,0.21995,0.00424,0.00241,0.79907,0.38815,0.04696,1.14484,0.28346,6.06755,1.15313,0.00061,1.21177,1.60543,0.00892,0.92983,0.44642,0.0,0.04932,0.0,0.7,0.584,0.52
109646,c81d773d,683402,231147.0,Tosin Adarabioyo,Tosin Adarabioyo,Chelsea,8455,Chelsea,8455,197.0,right,28,England,23.63743,CB,CB,False,,14395.0,1.05691,0.04661,0.17055,0.03475,0.06938,0.55996,0.87977,60.67391,0.11875,0.0018,0.00656,0.17875,0.01178,0.06714,1.03628,0.48912,3.61106,4.41249,0.00073,0.3084,0.57111,0.00979,0.9713,0.9504,0.0,0.04927,0.0,0.925,0.9,0.9
577974,7b47100c,1430832,4117736.0,Harry Amass,Harry Amass,Sheffield Wednesday,10163,Manchester United,10260,181.0,left,18,England,7.68574,LWB,LB/LWB/LM,False,,375.0,0.99873,0.04928,0.22738,0.0878,0.23272,1.12245,1.92593,29.1332,0.13784,0.00243,0.00302,0.72154,0.76588,0.16965,0.89467,0.17683,5.50087,1.43214,0.00062,0.93406,0.86588,0.00706,0.86582,0.60911,0.0,0.04922,0.0,0.7,0.584,0.52
559684,973d6049,1315314,,Jack Moorhouse,Jack Moorhouse,Leyton Orient,8351,Leyton Orient,8351,,both,19,England,0.18,DM,DM/CM/AM/LW,False,,90.0,0.99746,0.04927,0.23842,0.06344,0.16655,1.10014,1.87997,42.6329,0.20423,0.00408,0.00204,0.63824,0.31616,0.03183,1.08376,0.28979,5.29071,1.24054,0.00061,1.00697,1.2144,0.01051,0.92655,0.61782,0.0,0.04915,0.0,0.7,0.584,0.52
501837,1e159d70,1200657,3737495.0,Yerson Mosquera Valdelamar,Yerson Mosquera,Wolverhampton Wanderers,8602,Wolverhampton Wanderers,8602,187.0,right,24,Colombia,13.77485,CB,CB,False,,2056.0,1.01204,0.0485,0.1711,0.01839,0.02991,0.76885,1.31687,36.07432,0.16324,0.00412,0.0315,0.14936,0.08761,0.05173,1.31225,0.81393,4.54589,3.33917,0.00081,1.20155,0.9988,0.01466,0.96267,0.67623,0.0,0.04908,0.0,0.7,0.584,0.52
221466,35141f4c,785411,2018115.0,Marcos Senesi Barón,Marcos Senesi,AFC Bournemouth,8678,AFC Bournemouth,8678,184.0,left,28,Argentina,17.55247,CB,CB,False,,14777.0,1.02259,0.04791,0.1035,0.07264,0.18066,0.89034,1.4317,42.05963,0.15937,0.00176,0.0063,0.3029,0.21361,0.00553,1.46959,0.75466,5.64602,4.83219,0.0009,0.56789,1.17552,0.00969,0.95537,0.77464,0.0,0.04899,0.0,0.95,0.83747,0.88511
167887,f0068e0f,523193,4293406.0,Josh Laurent,Josh Laurent,Burnley,8191,Burnley,8191,175.0,right,30,England,1.56114,DM,CB/DM/CM/RW/AM,False,,16629.0,1.00503,0.04872,0.18586,0.045,0.10994,0.93765,1.51797,21.78296,0.11033,0.00098,0.00084,0.40105,0.11801,0.0571,1.26837,0.32527,4.84422,1.22302,0.00121,0.77894,1.2429,0.00624,0.97778,0.80984,0.0,0.04897,0.0,0.7,0.63587,0.83711
495161,690d1049,1209597,4293376.0,Marko Stamenić,Marko Stamenic,Swansea City,10003,Swansea City,10003,188.0,right,23,New Zealand,1.92586,DM,DM/CM,False,,792.0,1.00647,0.04832,0.21797,0.056,0.13354,0.88246,1.57668,34.25247,0.2043,0.00359,0.00186,0.6069,0.2642,0.03164,1.02744,0.29054,4.82194,1.43468,0.00065,1.07098,1.48832,0.00958,0.92235,0.52491,0.0,0.04863,0.0,0.785,0.584,0.52
462424,972aeb2a,955406,1677493.0,William Saliba,William Saliba,Arsenal,9825,Arsenal,9825,193.0,right,24,France,77.22557,CB,CB,False,,18718.0,0.96183,0.05018,0.08253,0.03382,0.06819,0.64708,1.11171,67.99173,0.05925,0.00085,0.00513,0.30976,0.03463,0.02775,0.69934,0.43724,5.33083,3.21562,0.00086,0.46663,0.69293,0.01965,0.9558,0.93387,0.0,0.04826,0.0,0.95,0.718,0.85667
647681,570888ce,1609209,4368737.0,Giovanni Leoni,Giovanni Leoni,Liverpool,8650,Liverpool,8650,196.0,right,18,Italy,22.93665,CB,RB/CB,True,,1203.0,1.01394,0.04758,0.13496,0.0261,0.05459,0.69673,1.23178,48.44682,0.15865,0.00536,0.00727,0.22581,0.04184,0.0238,1.14026,0.62891,3.91865,3.67849,0.0006,0.58625,0.85844,0.013,0.89312,0.64171,0.0,0.04824,0.0,0.7,0.584,0.52
609873,de59e609,1559637,3937575.0,Harrison Armstrong,Harrison Armstrong,Preston North End,8411,Everton,8668,185.0,right,18,England,1.80352,CM,DM/CM/AM/RW,True,,1378.0,1.00107,0.04809,0.20473,0.0528,0.12987,1.22222,1.93049,21.02796,0.19278,0.00334,0.0011,0.6251,0.28392,0.05278,1.36882,0.22358,4.89397,1.55519,0.00067,0.99245,1.08557,0.00626,0.96632,0.65252,0.0,0.04814,0.0,0.7,0.584,0.52
232112,c9817014,1035614,3947650.0,Manuel Ugarte Ribeiro,Manuel Ugarte,Manchester United,10260,Manchester United,10260,182.0,right,24,Uruguay,52.59544,CM,DM/CM,False,,11592.0,0.95552,0.05022,0.18383,0.05161,0.09841,1.54763,2.67569,32.06335,0.23133,0.0011,0.0077,0.70851,0.13008,0.0093,1.36218,0.19005,5.55491,0.83424,0.00084,1.26787,1.70874,0.00284,0.88797,0.38673,0.0,0.04799,0.0,0.95,0.69653,0.85156
516939,75f1ed80,1114979,4051799.0,Emmanuel Agbadou,Emmanuel Agbadou,Wolverhampton Wanderers,8602,Wolverhampton Wanderers,8602,192.0,right,28,Ivory Coast,23.83434,CB,CB/DM,False,,8577.0,0.9375,0.05118,0.16728,0.04016,0.07427,0.87288,1.36643,45.27471,0.09137,0.00279,0.00719,0.38492,0.1117,0.02981,1.00875,0.84878,5.6419,4.67249,0.00101,0.39908,0.74762,0.03716,0.95591,0.91447,0.0,0.04798,0.0,0.7,0.584,0.52
480455,c1949191,1030829,242875.0,Jarrad Branthwaite,Jarrad Branthwaite,Everton,8668,Everton,8668,195.0,left,23,England,28.06134,CB,CB,True,,9885.0,1.00181,0.04785,0.11934,0.02628,0.06691,0.79063,1.46759,31.91456,0.11157,0.00143,0.00196,0.12976,0.01618,0.06187,1.17261,0.87845,4.55218,5.39446,0.00096,0.63702,0.63037,0.02707,0.98166,0.93425,0.0,0.04794,0.0,0.73061,0.9,0.9
458297,830371be,1113784,4293454.0,Pierre Ekwah Elimby,Pierre Ekwah,Saint-Etienne,9853,Saint-Etienne,9853,189.0,left,23,France,5.44112,CM,CB/DM/CM,False,,6459.0,1.03478,0.0463,0.26671,0.06856,0.14243,1.07435,1.88124,36.63252,0.10908,0.00143,0.00081,0.59442,0.13964,0.01424,1.37919,0.33638,5.63557,1.80621,0.00082,1.23272,1.388,0.00861,0.96073,0.67547,0.0,0.04791,0.0,0.7,0.52893,0.50689
444463,132a82f1,917802,186823.0,Wesley Fofana,Wesley Fofana,Chelsea,8455,Chelsea,8455,185.0,right,24,France,27.45754,CB,RB/CB,False,,7366.0,0.98072,0.04854,0.09861,0.03144,0.04966,0.89349,1.33152,53.26645,0.2039,0.0028,0.00267,0.53172,0.02651,0.05242,1.53101,0.5532,5.02862,3.16063,0.00082,1.01768,1.34069,0.0301,0.90707,0.70916,0.0,0.0476,0.0,0.95,0.584,0.52
115556,44781702,276121,23490.0,Ben Davies,Ben Davies,Tottenham Hotspur,8586,Tottenham Hotspur,8586,181.0,left,32,Wales,3.92644,CB,CB/LB/LWB,False,,11384.0,0.95284,0.04977,0.13908,0.04345,0.09098,0.76546,1.26995,45.72239,0.12159,0.00117,0.00299,0.19668,0.1439,0.05432,0.90293,0.74383,3.58135,3.43192,0.00095,0.6595,1.01171,0.01379,0.98292,0.89633,0.0,0.04742,0.0,0.95,0.732,0.86
492777,bbd67769,1113690,3744084.0,Conor Bradley,Conor Bradley,Liverpool,8650,Liverpool,8650,181.0,right,22,Northern Ireland,30.66849,RB,RB/RWB/DM/RM,True,,3439.0,0.9889,0.04775,0.14579,0.10728,0.29784,1.03194,1.4817,33.3324,0.12924,0.00149,0.02237,0.66489,0.29381,0.10074,0.85608,0.22724,3.8168,1.52226,0.00073,1.09471,1.07292,0.0037,0.85973,0.4039,0.0,0.04722,0.0,0.75668,0.73107,0.85978
461446,d86a1f3e,1109489,,Tyler Onyango,Tyler Onyango,Stockport County,10007,Everton,8668,196.0,right,22,England,0.26743,RWB,RB/CB/RWB/RM,False,,142.0,0.99909,0.04715,0.20881,0.06958,0.20408,1.20942,1.99129,18.70606,0.18224,0.00287,0.00201,0.83335,0.77652,0.16434,0.9978,0.25616,4.45981,1.92355,0.00056,1.02658,1.09226,0.0046,0.91845,0.58827,0.0,0.04711,0.0,0.7,0.584,0.52
204120,403f5d20,613715,4293378.0,Olivier Boscagli,Olivier Boscagli,Brighton & Hove Albion,10204,Brighton & Hove Albion,10204,181.0,left,28,France,17.71716,CB,CB,False,,13604.0,1.05762,0.04452,0.15735,0.07164,0.13948,0.87677,1.45067,53.52933,0.09126,0.00219,0.00837,0.24144,0.06726,0.01917,1.7183,0.51094,6.66824,3.21937,0.00087,0.72964,0.78639,0.01709,0.95974,0.74482,0.0,0.04708,0.0,0.95,0.584,0.52
491557,5c2595e2,1249605,,Jenson Metcalfe,Jenson Metcalfe,Bradford City,8484,Bradford City,8484,183.0,right,21,England,0.48062,DM,DM/CM/AM,False,,142.0,0.99964,0.04677,0.22413,0.06064,0.15446,1.02027,1.7435,32.51421,0.19383,0.00396,0.00201,0.60575,0.30007,0.03021,1.01883,0.27698,4.90664,1.18571,0.00056,0.94663,1.14164,0.01035,0.93267,0.483,0.0,0.04675,0.0,0.7,0.584,0.52
622758,1d87670e,1494947,4213165.0,Aarón Anselmino,Aaron Anselmino,Borussia Dortmund,9789,Chelsea,8455,186.0,right,20,Argentina,8.12073,CB,CB,False,,78.0,1.0,0.04654,0.1621,0.02954,0.07257,0.79527,1.23879,58.32168,0.21903,0.00816,0.00655,0.23912,0.04666,0.03507,1.20618,0.52099,4.94018,3.03883,0.00064,0.71528,1.08341,0.01643,0.95764,0.77564,0.0,0.04654,0.0,0.7,0.584,0.52
191866,a8c0acb7,552718,234799.0,Kristoffer Ajer,Kristoffer Vassbakk Ajer,Brentford,9937,Brentford,9937,196.0,right,27,Norway,18.78628,CB,RB/CB/LB/RWB,False,,7323.0,0.98807,0.04707,0.13595,0.03842,0.10243,0.68426,1.09378,22.65207,0.11193,0.00135,0.00387,0.3753,0.11913,0.0316,0.96714,0.51818,3.24681,3.2038,0.00083,0.50095,0.61366,0.01558,0.96188,0.55889,0.0,0.04651,0.0,0.67778,0.648,0.84
469142,4fd08daa,974618,2209114.0,Jan Paul van Hecke,Jan Paul van Hecke,Brighton & Hove Albion,10204,Brighton & Hove Albion,10204,189.0,right,25,Netherlands,38.31812,CB,RB/CB,False,,13334.0,0.94536,0.04886,0.18253,0.05116,0.0836,0.71038,1.18678,60.64591,0.12054,0.00105,0.01575,0.15189,0.11913,0.05713,0.98051,0.78833,4.2147,4.07578,0.00093,0.86129,0.75604,0.01945,0.98753,0.92752,0.0,0.04619,0.0,0.83318,0.836,0.58
434752,6fdac234,861805,4293420.0,Jaka Bijol,Jaka Bijol,Leeds United,8463,Leeds United,8463,190.0,right,26,Slovenia,21.34661,CB,CB/AM,False,,8131.0,0.95982,0.04811,0.12483,0.02537,0.05218,0.67644,1.1061,40.40021,0.16335,0.00183,0.01177,0.13561,0.03376,0.03019,1.09341,0.52445,3.92489,4.91534,0.00088,0.34864,1.12026,0.01423,0.94381,0.88976,0.0,0.04618,0.0,0.7,0.584,0.52
231416,66c52a77,774448,3943791.0,Ferdi Kadıoğlu,Ferdi Kadioglu,Brighton & Hove Albion,10204,Brighton & Hove Albion,10204,173.0,right,26,Turkiye,27.45754,LB,RB/LB/LWB/RWB/RW/LW,False,,2747.0,1.02859,0.04481,0.2015,0.07859,0.22042,0.57766,0.88967,28.26502,0.08768,0.00228,0.00298,0.82136,0.76986,0.14324,0.79636,0.29136,4.41245,1.9184,0.00074,0.94864,0.73295,0.00545,0.9421,0.69443,0.0,0.04609,0.0,0.95,0.584,0.52
122798,2e4f5f03,357880,45120.0,Andrew Robertson,Andrew Robertson,Liverpool,8650,Liverpool,8650,178.0,left,31,Scotland,14.00267,LB,CB/LB/LWB,False,,16570.0,0.96318,0.04783,0.16381,0.16333,0.41552,0.74492,1.20721,51.64922,0.0718,0.00073,0.00296,0.48288,1.41546,0.17038,0.69689,0.20554,5.1101,1.58581,0.00088,0.29385,0.54058,0.01048,0.97353,0.73727,0.0,0.04607,0.0,0.95,0.7516,0.86467
220627,fb614c44,710158,137292.0,James Justin,James Justin,Leeds United,8463,Leeds United,8463,183.0,right,27,England,16.75918,RB,RB/LB/RWB,False,,11481.0,1.03109,0.04429,0.13795,0.05449,0.11374,1.21988,1.88372,32.3795,0.10251,0.00096,0.0024,0.41034,0.35201,0.06638,1.29746,0.39942,3.96778,2.58113,0.00084,1.28713,0.80571,0.01496,0.97071,0.74861,0.0,0.04567,0.0,0.89,0.74133,0.86222
87835,d557d734,239920,3628568.0,Matt Doherty,Matt Doherty,Wolverhampton Wanderers,8602,Wolverhampton Wanderers,8602,185.0,right,33,Ireland,2.26099,CB,RB/CB/LB/RWB,True,,8255.0,1.00671,0.04534,0.13132,0.04861,0.11163,0.83194,1.42462,34.47808,0.12441,0.00173,0.013,0.35276,0.14159,0.06691,0.95957,0.50402,4.06651,3.31078,0.00093,0.53827,0.9481,0.00694,0.89259,0.62603,0.0,0.04564,0.0,0.95,0.9,0.9
489580,d720e834,1076952,4293353.0,Calvin Ramsay,Calvin Ramsay,Liverpool U21,1070259,Liverpool,8650,177.0,right,22,Scotland,2.04925,RB,RB/RWB/RM,False,,297.0,0.99909,0.04568,0.19175,0.10531,0.27757,1.25997,1.99639,43.49957,0.17643,0.00434,0.00413,0.73018,0.62086,0.06597,1.15953,0.24545,5.01755,1.83076,0.00058,0.86248,1.09691,0.00787,0.95077,0.61777,0.0,0.04564,0.0,0.7,0.584,0.52
156074,d79a8c87,626667,24075.0,Rob Holding,Rob Holding,Colorado Rapids,8314,Colorado Rapids,8314,189.0,right,30,England,1.58341,CB,CB,False,,5721.0,1.00294,0.04501,0.12589,0.02865,0.05097,0.77397,1.34032,49.04857,0.12283,0.00402,0.01153,0.2015,0.03415,0.03819,1.00927,0.87037,4.94442,3.96302,0.00073,0.37363,0.826,0.01086,0.9672,0.87432,0.0,0.04514,0.0,0.95,0.584,0.52
227127,6c203af0,724306,90433.0,Yves Bissouma,Yves Bissouma,Tottenham Hotspur,8586,Tottenham Hotspur,8586,182.0,right,29,Mali,18.47422,CM,DM/CM/RW/AM,True,,11094.0,0.98448,0.04579,0.18374,0.05395,0.10515,1.61986,2.48806,46.18737,0.24311,0.00078,0.00063,0.81586,0.08126,0.01548,1.33544,0.36403,5.71404,1.61609,0.00073,0.9579,1.31395,0.02096,0.89316,0.58606,0.0,0.04507,0.0,0.86667,0.718,0.85667
440148,2bc28bb9,1113724,4293355.0,Tyler Morton,Tyler Morton,Lyon,9748,Lyon,9748,176.0,right,23,England,10.67537,DM,DM/CM,False,,6796.0,0.98288,0.04577,0.19405,0.09644,0.25376,0.89364,1.54661,34.96587,0.1622,0.00203,0.00114,0.57584,0.7077,0.01838,0.83547,0.36238,5.24762,1.40194,0.00079,0.74799,1.15147,0.01622,0.94864,0.68491,0.0,0.04499,0.0,0.57111,0.78147,0.87178
242882,1bfb6fef,979752,4352383.0,Bafodé Diakité,Bafodé Diakité,AFC Bournemouth,8678,AFC Bournemouth,8678,184.0,right,24,France,44.14187,CB,CB,False,,9208.0,1.09342,0.04102,0.12199,0.02778,0.05066,0.51883,0.81499,48.28041,0.11621,0.00297,0.00589,0.19401,0.02014,0.0903,0.99265,0.44138,4.36923,4.06403,0.00076,0.45392,0.94714,0.01151,0.95028,0.87007,0.0,0.04485,0.0,0.95,0.584,0.52
531989,d00d45ab,1330872,,David Ozoh,David Ozoh,Derby County,10170,Crystal Palace,9826,183.0,right,20,England,0.95095,DM,DM/CM,True,,1266.0,1.00683,0.04428,0.18217,0.05373,0.11963,1.47306,2.32499,21.48689,0.1233,0.00249,0.00163,0.65726,0.1644,0.02063,1.23808,0.21431,4.9639,1.04162,0.00062,0.86419,1.19805,0.00827,0.93906,0.32942,0.0,0.04458,0.0,0.7,0.648,0.84
207189,d0b6129f,540963,3584353.0,Sander Berge,Sander Berge,Fulham,9879,Fulham,9879,193.0,right,27,Norway,30.35228,DM,DM/CM,False,,13679.0,1.0188,0.04355,0.15473,0.06317,0.12081,0.77265,1.26605,37.67037,0.11087,0.00087,0.00058,0.50512,0.14573,0.02085,0.62174,0.28514,4.88255,1.3608,0.001,0.47849,1.07967,0.01171,0.93641,0.7537,0.0,0.04437,0.0,0.7,0.9,0.9
575476,1704b0b8,1458711,3651901.0,Murillo Costa dos Santos,Murillo,Nottingham Forest,10203,Nottingham Forest,10203,182.0,left,23,Brazil,65.20797,CB,CB/LB,True,,7427.0,0.98606,0.04454,0.20599,0.04022,0.06744,0.75326,1.22716,35.52795,0.09915,0.00104,0.01081,0.56373,0.11115,0.00609,1.20851,1.00378,4.47944,5.99465,0.00078,0.29752,0.91283,0.01418,0.96411,0.87126,0.0,0.04392,0.0,0.7,0.836,0.58
496279,b54c480e,1288287,,Isaac Heath,Isaac Heath,Accrington Stanley,8671,Everton,8668,,right,21,England,0.42,LWB,LWB/RM/CM/RW/AM/LW/ST,False,,0.0,1.0,0.04383,0.21089,0.07809,0.22699,1.16163,1.96114,19.59743,0.17165,0.00279,0.00237,0.85132,0.98335,0.16708,1.02691,0.23604,4.67612,1.94905,0.00056,0.95898,1.04528,0.00658,0.907,0.5476,0.0,0.04383,0.0,0.7,0.584,0.52
461195,307ea3b6,1118480,4293449.0,Dennis Cirkin,Dennis Cirkin,Sunderland,8472,Sunderland,8472,182.0,left,23,England,10.47586,LB,LB,False,,5385.0,1.05298,0.04114,0.13323,0.04516,0.10057,1.24579,2.1532,18.08739,0.19362,0.00237,0.00266,0.4674,0.35537,0.03971,1.17283,0.4513,3.42864,2.95153,0.00114,1.44697,1.27614,0.00441,0.9668,0.78581,0.0,0.04332,0.0,0.7,0.584,0.52
437738,01834aa0,922892,4293419.0,Sebastiaan Bornauw,Sebastiaan Bornauw,Leeds United,8463,Leeds United,8463,191.0,right,26,Belgium,7.21857,CB,CB,True,,8523.0,0.99784,0.04336,0.15111,0.0162,0.02756,0.79627,1.27345,35.54114,0.14337,0.00241,0.01374,0.14034,0.02852,0.03788,1.37299,0.64647,4.12964,3.81378,0.00075,0.38552,0.94765,0.0158,0.93171,0.85836,0.0,0.04326,0.0,0.56333,0.584,0.52
611975,8073edf4,1439393,4293471.0,Ahmed Abdullahi,Ahmed Abdullahi,Sunderland U21,773657,Sunderland,8472,181.0,right,21,Nigeria,1.38088,,ST,False,,0.0,1.0,0.04297,0.22192,0.04498,0.13199,1.26655,2.20318,25.82456,0.26222,0.00601,0.00237,0.84925,0.34895,0.0515,1.15118,0.38392,5.81725,1.48525,0.00053,1.11824,1.15997,0.00899,0.9158,0.5357,0.0,0.04297,0.0,0.7,0.584,0.52
490000,9b526c28,1167456,4293442.0,Blondy Nna Noukeu,Blondy Nna Noukeu,Sunderland U21,773657,Sunderland,8472,184.0,right,24,Cameroon,0.66319,,GK,False,,0.0,1.0,0.04297,0.22192,0.04498,0.13199,1.26655,2.20318,25.82456,0.26222,0.00601,0.00237,0.84925,0.34895,0.0515,1.15118,0.38392,5.81725,1.48525,0.00053,1.11824,1.15997,0.00899,0.9158,0.5357,0.0,0.04297,0.0,0.7,0.584,0.52
174874,e34fc66d,503659,187804.0,Joachim Andersen,Joachim Andersen,Fulham,9879,Fulham,9879,188.0,right,29,Denmark,29.70104,CB,CB,False,,16276.0,0.95526,0.0449,0.15728,0.05343,0.11021,0.56724,0.92077,55.71437,0.12507,0.00211,0.01744,0.20037,0.07984,0.01618,1.08827,0.6403,4.62684,6.08249,0.00085,0.51872,0.87325,0.02366,0.97416,0.93858,0.0,0.04289,0.0,0.7,0.836,0.58
493837,7748a7c5,1096699,4293461.0,Jay Matete,Jay Matete,Sunderland U21,773657,Sunderland,8472,176.0,right,24,England,0.46844,CM,DM/CM/AM,False,,341.0,0.99511,0.04297,0.22192,0.04373,0.13199,1.26655,2.20318,25.82456,0.26222,0.0057,0.00228,0.84925,0.34895,0.0515,1.15118,0.36809,5.81725,1.39231,0.00053,1.11824,1.15997,0.00863,0.85831,0.489,0.0,0.04276,0.0,0.7,0.648,0.84
547801,b2010f35,1446668,,Callum Bates,Callum Bates,Everton U21,773653,Everton,8668,180.0,right,20,England,0.76,DM,CB/DM/CM/RW/AM,False,,0.0,1.0,0.04274,0.21337,0.05522,0.15549,1.35459,2.34285,32.21285,0.23551,0.00461,0.00155,0.67079,0.37031,0.03997,1.3435,0.36142,5.8662,1.58925,0.00056,1.11928,1.41044,0.01045,0.9192,0.5796,0.0,0.04274,0.0,0.7,0.584,0.52
204214,d38fdf53,688278,2131535.0,Pervis Estupiñán Tenorio,Pervis Estupinán,Milan,8564,Milan,8564,175.0,left,27,Ecuador,22.65866,LB,LB/LWB/LM,False,,11434.0,0.98863,0.04322,0.2417,0.10292,0.25882,1.11366,1.87847,37.10526,0.1334,0.00158,0.00758,0.60828,0.92692,0.20414,1.32597,0.224,5.50065,1.75847,0.00074,0.85196,1.14304,0.00476,0.91813,0.67388,0.0,0.04273,0.0,0.95,0.9,0.9
244954,532e1e4f,792645,3627877.0,Pau Torres,Pau Torres,Aston Villa,10252,Aston Villa,10252,192.0,left,28,Spain,25.30702,CB,CB,False,,17335.0,1.02119,0.04175,0.12334,0.03135,0.05741,0.49713,0.80422,50.92077,0.06822,0.00113,0.00542,0.49241,0.02535,0.01837,0.56099,0.69108,4.37027,3.29512,0.00076,0.37422,0.43461,0.02323,0.97095,0.93278,0.0,0.04263,0.0,0.95,0.584,0.52
491287,6caffe81,1352923,,Enzo Barrenechea,Enzo Barrenechea,Benfica,9772,Aston Villa,10252,186.0,left,24,Argentina,16.68644,DM,DM/CM,False,,5447.0,0.98332,0.04323,0.14909,0.06515,0.11329,1.00521,1.7862,43.56419,0.15648,0.0018,0.00093,0.4341,0.12462,0.01094,0.93022,0.34507,5.43247,1.45767,0.00056,1.59622,1.42269,0.0129,0.95898,0.45273,0.0,0.04251,0.0,0.7,0.584,0.52
214285,f315ca93,671529,178132.0,Konstantinos Tsimikas,Konstantinos Tsimikas,Roma,8686,Liverpool,8650,179.0,left,29,Greece,15.14709,LB,LB/LWB/LM,False,,5780.0,0.95819,0.04429,0.15227,0.15113,0.38596,1.28862,2.00268,39.1871,0.10419,0.00246,0.00224,0.64554,1.31277,0.08666,1.0666,0.16489,4.69848,1.50078,0.00065,0.79178,0.97259,0.00723,0.88848,0.60341,0.0,0.04243,0.0,0.95,0.83373,0.88422
231480,edc98fac,848034,3651663.0,Santiago Ignacio Bueno,Santiago Bueno,Wolverhampton Wanderers,8602,Wolverhampton Wanderers,8602,189.0,right,27,Uruguay,13.51398,CB,CB,False,,7183.0,0.96535,0.04371,0.14144,0.02155,0.06498,0.72995,1.29137,38.49341,0.08177,0.0018,0.00481,0.05663,0.04236,0.01085,1.16391,0.85531,3.05942,3.48041,0.0009,0.46877,1.1903,0.0144,0.96475,0.89106,0.0,0.0422,0.0,0.7,0.9,0.9
490094,84c5ceea,1203512,495578.0,Tim Iroegbunam,Tim Iroegbunam,Everton,8668,Everton,8668,183.0,right,22,England,12.206,DM,DM/CM,False,,3708.0,0.97569,0.04301,0.13264,0.04064,0.06632,0.99634,1.74617,17.66268,0.18357,0.00221,0.0009,0.67702,0.14585,0.01509,1.11688,0.41625,4.5623,0.92958,0.00074,1.05286,1.33453,0.00607,0.95302,0.33161,0.0,0.04197,0.0,0.57206,0.648,0.84
486672,16264a81,1137668,203010.0,Moisés Caicedo Corozo,Moisés Caicedo,Chelsea,8455,Chelsea,8455,178.0,right,24,Ecuador,114.14832,DM,RB/DM/CM,False,,13350.0,1.04322,0.0402,0.20415,0.08595,0.18039,1.34057,2.29297,52.61875,0.19398,0.00072,0.00028,0.6993,0.09707,0.0056,1.43202,0.35318,5.9435,1.11711,0.00068,1.55855,1.66126,0.01025,0.98205,0.82189,0.0,0.04193,0.0,0.95,0.9,0.9
166477,197640fd,465750,182119.0,Timothy Castagne,Timothy Castagne,Fulham,9879,Fulham,9879,185.0,right,29,Belgium,14.1496,RB,RB/LB/RWB/RM/RW,False,,14566.0,0.98428,0.04258,0.13851,0.05516,0.11786,1.0541,1.90016,33.71373,0.05792,0.00086,0.00123,0.35277,0.39374,0.05691,1.15932,0.27878,3.93705,2.78287,0.00084,0.42506,0.77464,0.00737,0.98617,0.83952,0.0,0.04192,0.0,0.885,0.9,0.9
551153,95a98690,1342756,4293472.0,Luís Hemir Silva Semedo,Luis Semedo,Moreirense,8348,Sunderland,8472,192.0,right,22,Portugal,0.80367,,ST,False,,505.0,0.9695,0.04316,0.22192,0.04207,0.13199,1.26655,2.20318,25.82456,0.24418,0.00551,0.00223,0.7899,0.32243,0.06081,1.15118,0.35634,5.81725,1.40255,0.00053,1.11824,1.15997,0.00845,0.72557,0.38264,0.0,0.04185,0.0,0.7,0.584,0.52
135720,6e33125f,754126,4069391.0,Kevin Danso,Kevin Danso,Tottenham Hotspur,8586,Tottenham Hotspur,8586,190.0,right,27,Austria,22.17605,CB,CB,False,,11824.0,0.93755,0.04461,0.15279,0.0257,0.04494,0.531,0.89983,44.58969,0.10192,0.00166,0.00456,0.24753,0.04851,0.03183,0.96076,1.05875,4.72865,5.14054,0.00081,1.11776,1.04352,0.02164,0.94979,0.89305,0.0,0.04183,0.0,0.85889,0.584,0.52
469247,ba492306,1368061,3879493.0,Samuel Iling-Junior,Samuel Iling-Junior,West Bromwich Albion,8659,Aston Villa,10252,182.0,left,22,England,11.20662,LB,LB/RWB/RW/LW/ST,False,,2804.0,1.04094,0.03995,0.17477,0.07718,0.16498,1.03523,1.8008,24.08788,0.12779,0.00306,0.00274,0.80829,0.50579,0.03728,0.79339,0.25844,3.82268,2.00432,0.00072,0.98061,1.09256,0.00726,0.9787,0.5537,0.0,0.04159,0.0,0.74167,0.584,0.52
232792,f4e433d4,955139,156990.0,Tariq Lamptey,Tariq Lamptey,Fiorentina,8535,Fiorentina,8535,170.0,right,25,Ghana,11.60588,RB,RB/LB/LWB/RM/RW,True,,5849.0,1.0274,0.04044,0.16894,0.06527,0.19441,1.1603,1.87801,26.28517,0.1249,0.00212,0.00271,0.79778,0.63294,0.07254,0.94628,0.27975,4.23318,1.48749,0.00066,1.36415,1.16222,0.0052,0.86071,0.51503,0.0,0.04155,0.0,0.60333,0.9,0.9
